Date,Close,High,Low,Open,Repaired?,Volume
06-05-2010,5090.850098,5124.899902,5037.75,5124.399902,FALSE,0
07-05-2010,5018.049805,5085.649902,4984.600098,5072.299805,FALSE,0
10-05-2010,5193.600098,5203.299805,5026.600098,5026.600098,FALSE,0
11-05-2010,5136.149902,5206.700195,5126.5,5189.75,FALSE,0
12-05-2010,5156.649902,5172.850098,5098.799805,5133.75,FALSE,0
13-05-2010,5178.899902,5212.700195,5147.950195,5157.549805,FALSE,0
14-05-2010,5093.5,5192.75,5070.950195,5180.549805,FALSE,0
17-05-2010,5059.899902,5094.549805,4966.25,5093.899902,FALSE,0
18-05-2010,5066.200195,5105.200195,5024.25,5059.549805,FALSE,0
19-05-2010,4919.649902,5065.100098,4908.149902,5065.100098,FALSE,0
20-05-2010,4947.600098,4980.25,4924.299805,4924.299805,FALSE,0
21-05-2010,4931.149902,4946.700195,4842.299805,4946.700195,FALSE,0
24-05-2010,4943.950195,5029.549805,4923.450195,4944.299805,FALSE,0
25-05-2010,4806.75,4946.600098,4786.450195,4945.299805,FALSE,0
26-05-2010,4917.399902,4925.450195,4807.299805,4807.299805,FALSE,0
27-05-2010,5003.100098,5016.600098,4897.600098,4915.149902,FALSE,0
28-05-2010,5066.549805,5077.25,5005.600098,5005.600098,FALSE,0
31-05-2010,5086.299805,5097.600098,5038.549805,5076.100098,FALSE,0
01-06-2010,4970.200195,5086.950195,4961.049805,5086.25,FALSE,0
02-06-2010,5019.850098,5031.200195,4967.049805,4970.75,FALSE,0
03-06-2010,5110.5,5125.700195,5020.149902,5020.149902,FALSE,0
04-06-2010,5135.5,5147.899902,5091.600098,5112.600098,FALSE,0
07-06-2010,5034,5132.950195,5004.25,5132.950195,FALSE,0
08-06-2010,4987.100098,5071.350098,4967.299805,5036.700195,FALSE,0
09-06-2010,5000.299805,5050.600098,4980.100098,4985.049805,FALSE,0
10-06-2010,5078.600098,5085.200195,4997.600098,4999.600098,FALSE,0
11-06-2010,5119.350098,5139.049805,5078.75,5078.75,FALSE,0
14-06-2010,5197.700195,5201.25,5120.149902,5120.149902,FALSE,0
15-06-2010,5222.350098,5231.450195,5171.049805,5201.299805,FALSE,0
16-06-2010,5233.350098,5255.649902,5214.899902,5225.049805,FALSE,0
17-06-2010,5274.850098,5285.549805,5206.549805,5233.649902,FALSE,0
18-06-2010,5262.600098,5302.299805,5245.5,5274.950195,FALSE,0
21-06-2010,5353.299805,5366.75,5266.5,5266.5,FALSE,0
22-06-2010,5316.549805,5354.350098,5311.049805,5353.950195,FALSE,0
23-06-2010,5323.149902,5333.299805,5288.149902,5316.149902,FALSE,0
24-06-2010,5320.600098,5348.299805,5284.549805,5323.25,FALSE,0
25-06-2010,5269.049805,5320.5,5259.899902,5320.5,FALSE,0
28-06-2010,5333.5,5339.450195,5270.75,5271.100098,FALSE,0
29-06-2010,5256.149902,5334.149902,5235.799805,5333.549805,FALSE,0
30-06-2010,5312.5,5320.350098,5210,5254.25,FALSE,0
01-07-2010,5251.399902,5312.549805,5232.100098,5312.049805,FALSE,0
02-07-2010,5237.100098,5277.25,5225.600098,5251.25,FALSE,0
05-07-2010,5235.899902,5252.75,5225.850098,5237,FALSE,0
06-07-2010,5289.049805,5297.450195,5231.5,5236.100098,FALSE,0
07-07-2010,5241.100098,5296.75,5233.450195,5293.100098,FALSE,0
08-07-2010,5296.850098,5320.5,5242,5242,FALSE,0
09-07-2010,5352.450195,5359.049805,5297.200195,5297.200195,FALSE,0
12-07-2010,5383,5402.700195,5351.600098,5352.25,FALSE,0
13-07-2010,5400.649902,5406.200195,5357.850098,5370.200195,FALSE,0
14-07-2010,5386.149902,5453.450195,5371.700195,5402,FALSE,0
15-07-2010,5378.75,5399.200195,5360.600098,5387.100098,FALSE,0
16-07-2010,5393.899902,5401.350098,5374.399902,5376.649902,FALSE,0
19-07-2010,5386.450195,5409.100098,5361.5,5392.700195,FALSE,0
20-07-2010,5368,5416.450195,5353.600098,5387,FALSE,0
21-07-2010,5399.350098,5409.100098,5368.850098,5368.850098,FALSE,0
22-07-2010,5441.950195,5447.149902,5372.200195,5399.149902,FALSE,0
23-07-2010,5449.100098,5477.5,5435.149902,5441.899902,FALSE,0
26-07-2010,5418.600098,5466.25,5409.200195,5446.549805,FALSE,0
27-07-2010,5430.600098,5450.950195,5407.200195,5420.200195,FALSE,0
28-07-2010,5397.549805,5447.850098,5386.25,5436.100098,FALSE,0
29-07-2010,5408.899902,5415.850098,5381.549805,5397.850098,FALSE,0
30-07-2010,5367.600098,5413.25,5349.200195,5408.399902,FALSE,0
02-08-2010,5431.649902,5438.850098,5351.299805,5369.549805,FALSE,0
03-08-2010,5439.549805,5459.200195,5426.399902,5432.5,FALSE,0
04-08-2010,5467.850098,5481.899902,5428.399902,5441.350098,FALSE,0
05-08-2010,5447.100098,5487.149902,5443.100098,5470.149902,FALSE,0
06-08-2010,5439.25,5471.899902,5431.350098,5448.25,FALSE,0
09-08-2010,5486.149902,5492.299805,5433.25,5439.799805,FALSE,0
10-08-2010,5460.700195,5491.450195,5445.350098,5486.799805,FALSE,0
11-08-2010,5420.600098,5474.600098,5412,5460.700195,FALSE,0
12-08-2010,5416.450195,5431.100098,5372.450195,5418.700195,FALSE,0
13-08-2010,5452.100098,5476.5,5415.5,5420.649902,FALSE,0
16-08-2010,5418.299805,5465.25,5397.399902,5452.100098,FALSE,0
17-08-2010,5414.149902,5443.549805,5408.799805,5422.149902,FALSE,0
18-08-2010,5479.149902,5487.950195,5416.25,5416.25,FALSE,0
19-08-2010,5540.200195,5544.700195,5478.100098,5478.25,FALSE,0
20-08-2010,5530.649902,5546.600098,5513.350098,5540.799805,FALSE,0
23-08-2010,5543.5,5549.799805,5519.399902,5531.149902,FALSE,0
24-08-2010,5505.100098,5547.25,5488.450195,5541.100098,FALSE,0
25-08-2010,5462.350098,5506.149902,5452.549805,5505.299805,FALSE,0
26-08-2010,5477.899902,5486.549805,5454.700195,5462.100098,FALSE,0
27-08-2010,5408.700195,5495.200195,5391.950195,5489.600098,FALSE,0
30-08-2010,5415.450195,5469,5390.350098,5408.899902,FALSE,0
31-08-2010,5402.399902,5413.899902,5348.899902,5413.549805,FALSE,0
01-09-2010,5471.850098,5478.600098,5403.049805,5403.049805,FALSE,0
02-09-2010,5486.149902,5513.950195,5471.850098,5471.899902,FALSE,0
03-09-2010,5479.399902,5510.399902,5473.649902,5486.299805,FALSE,0
06-09-2010,5576.950195,5589.399902,5479.549805,5479.549805,FALSE,0
07-09-2010,5604,5625.5,5571.649902,5575.899902,FALSE,0
08-09-2010,5607.850098,5625.299805,5567.75,5604.25,FALSE,0
09-09-2010,5640.049805,5647.450195,5608.100098,5608.299805,FALSE,0
13-09-2010,5760,5770.600098,5639.200195,5639.200195,FALSE,0
14-09-2010,5795.549805,5838.450195,5760.299805,5760.299805,FALSE,0
15-09-2010,5860.950195,5869.450195,5792.200195,5795.25,FALSE,0
16-09-2010,5828.700195,5901.649902,5815.799805,5861.100098,FALSE,0
17-09-2010,5884.950195,5898.399902,5828.700195,5828.700195,FALSE,0
20-09-2010,5980.450195,5989.5,5885.049805,5885.049805,FALSE,0
21-09-2010,6009.049805,6032.799805,5961.850098,5980.5,FALSE,0
22-09-2010,5991,6037.399902,5946.450195,6008.399902,FALSE,0
23-09-2010,5959.549805,6006.799805,5932.399902,5991.049805,FALSE,0
24-09-2010,6018.299805,6029.100098,5951.200195,5959.450195,FALSE,0
27-09-2010,6035.649902,6073.5,6018.299805,6018.299805,FALSE,0
28-09-2010,6029.5,6049.799805,5991.299805,6036.049805,FALSE,0
29-09-2010,5991.299805,6071.549805,5979.649902,6029.149902,FALSE,0
30-09-2010,6029.950195,6048.450195,5963.600098,5991.350098,FALSE,0
01-10-2010,6143.399902,6153.100098,6030.299805,6030.299805,FALSE,0
04-10-2010,6159.450195,6222.100098,6144.700195,6144.700195,FALSE,0
05-10-2010,6145.799805,6188.350098,6118.049805,6159.450195,FALSE,0
06-10-2010,6186.450195,6223.399902,6148.600098,6150.950195,FALSE,0
07-10-2010,6120.299805,6199.450195,6107.5,6186.850098,FALSE,0
08-10-2010,6103.450195,6148.600098,6067,6121.399902,FALSE,0
11-10-2010,6135.850098,6187.75,6105.950195,6105.950195,FALSE,0
12-10-2010,6090.899902,6144.950195,6057.950195,6135.950195,FALSE,0
13-10-2010,6233.899902,6240.25,6089.75,6091.450195,FALSE,0
14-10-2010,6177.350098,6284.100098,6157.899902,6234.299805,FALSE,0
15-10-2010,6062.649902,6200.600098,6050.350098,6175.899902,FALSE,0
18-10-2010,6075.950195,6115.100098,5985.100098,6112.75,FALSE,0
19-10-2010,6027.299805,6127.049805,6008.149902,6114.450195,FALSE,0
20-10-2010,5982.100098,6038.100098,5966.75,6002.950195,FALSE,0
21-10-2010,6101.5,6113.5,5984.899902,6008.899902,FALSE,0
22-10-2010,6066.049805,6121.100098,6041.350098,6113.399902,FALSE,0
25-10-2010,6105.799805,6151.299805,6094.600098,6101.25,FALSE,0
26-10-2010,6082,6120.25,6074.649902,6116.299805,FALSE,0
27-10-2010,6012.649902,6075.950195,5987.549805,6075.450195,FALSE,0
28-10-2010,5987.700195,6071.100098,5968.100098,6039.950195,FALSE,0
29-10-2010,6017.700195,6032.649902,5937.100098,6021.149902,FALSE,0
01-11-2010,6117.549805,6132.399902,6084.75,6092.299805,FALSE,0
02-11-2010,6119,6138.100098,6094.399902,6127.549805,FALSE,0
03-11-2010,6160.5,6182.5,6146.799805,6150.600098,FALSE,0
04-11-2010,6281.799805,6290.149902,6199.350098,6209.600098,FALSE,0
08-11-2010,6273.200195,6335.899902,6265.350098,6335.25,FALSE,0
09-11-2010,6301.549805,6310.899902,6243.549805,6281,FALSE,0
10-11-2010,6275.700195,6307.649902,6269.25,6303.200195,FALSE,0
11-11-2010,6194.25,6296.549805,6179.5,6286.350098,FALSE,0
12-11-2010,6071.649902,6202.5,6056.75,6182.299805,FALSE,0
15-11-2010,6121.600098,6128.75,6039.399902,6079.899902,FALSE,0
16-11-2010,5988.700195,6144.049805,5970.600098,6143.450195,FALSE,0
18-11-2010,5998.799805,6076.200195,5906.75,6075.950195,FALSE,0
19-11-2010,5890.299805,6013.25,5863.950195,6011.299805,FALSE,0
22-11-2010,6010,6020.25,5905.149902,5920.899902,FALSE,0
23-11-2010,5934.75,5973.350098,5824.950195,5971.549805,FALSE,0
24-11-2010,5865.75,5976.649902,5833.600098,5946.799805,FALSE,0
25-11-2010,5799.75,5907.100098,5780.350098,5883.950195,FALSE,0
26-11-2010,5751.950195,5838.5,5690.350098,5828.549805,FALSE,0
29-11-2010,5830,5843.149902,5754.700195,5789.950195,FALSE,0
30-11-2010,5862.700195,5892.25,5768.350098,5811.600098,FALSE,0
01-12-2010,5960.899902,5971,5865.549805,5871,FALSE,0
02-12-2010,6011.700195,6029.5,5980.600098,6023.049805,FALSE,0
03-12-2010,5992.799805,6025.399902,5964.25,6013.350098,FALSE,0
06-12-2010,5992.25,6069.450195,5981.700195,6033.649902,FALSE,0
07-12-2010,5976.549805,6001,5939.700195,5995.049805,FALSE,0
08-12-2010,5903.700195,5960,5878.600098,5954.399902,FALSE,0
09-12-2010,5766.5,5927.299805,5742.299805,5924.25,FALSE,0
10-12-2010,5857.350098,5865.5,5721.149902,5761,FALSE,0
13-12-2010,5907.649902,5913.799805,5795.899902,5882.649902,FALSE,0
14-12-2010,5944.100098,5953.950195,5888.75,5928.700195,FALSE,0
15-12-2010,5892.299805,5942.75,5865.799805,5931.149902,FALSE,0
16-12-2010,5948.75,5956.149902,5855.049805,5910.549805,FALSE,0
20-12-2010,5947.049805,5985,5900.25,5926.850098,FALSE,0
21-12-2010,6000.649902,6007.450195,5960.049805,5960.399902,FALSE,0
22-12-2010,5984.399902,6023.799805,5958,6019,FALSE,0
23-12-2010,5980,6006.450195,5964.600098,6005.899902,FALSE,0
24-12-2010,6011.600098,6017.350098,5940.25,5940.25,FALSE,0
27-12-2010,5998.100098,6045.75,5991.100098,6013.299805,FALSE,0
28-12-2010,5996,6010.899902,5982.25,6005.350098,FALSE,0
29-12-2010,6060.350098,6067.549805,6002.850098,6005.149902,FALSE,0
30-12-2010,6101.850098,6106.399902,6062.350098,6062.350098,FALSE,0
31-12-2010,6134.5,6147.299805,6103.549805,6105.100098,FALSE,0
03-01-2011,6157.600098,6178.549805,6147.200195,6177.450195,FALSE,0
04-01-2011,6146.350098,6181.049805,6124.399902,6172.75,FALSE,0
05-01-2011,6079.799805,6141.350098,6062.350098,6141.350098,FALSE,0
06-01-2011,6048.25,6116.149902,6022.299805,6107,FALSE,0
07-01-2011,5904.600098,6051.200195,5883.600098,6030.899902,FALSE,0
10-01-2011,5762.850098,5907.25,5740.950195,5901.299805,FALSE,0
11-01-2011,5754.100098,5842.600098,5698.200195,5767.950195,FALSE,0
12-01-2011,5863.25,5874.200195,5711.299805,5800.049805,FALSE,0
13-01-2011,5751.899902,5857.75,5736.700195,5850.75,FALSE,0
14-01-2011,5654.549805,5833.649902,5639.649902,5752.100098,FALSE,0
17-01-2011,5654.75,5696.149902,5624.149902,5648.799805,FALSE,0
18-01-2011,5724.049805,5730.5,5671.25,5682.549805,FALSE,0
19-01-2011,5691.049805,5747.649902,5662.549805,5737.350098,FALSE,0
20-01-2011,5711.600098,5729.450195,5634.5,5656,FALSE,0
21-01-2011,5696.5,5717.549805,5674.5,5692.049805,FALSE,0
24-01-2011,5743.25,5756,5697.75,5717.100098,FALSE,0
25-01-2011,5687.399902,5801.549805,5680.649902,5763.299805,FALSE,0
27-01-2011,5604.299805,5726.100098,5594.950195,5725.299805,FALSE,0
28-01-2011,5512.149902,5614.399902,5459.549805,5614,FALSE,0
31-01-2011,5505.899902,5526.850098,5416.649902,5452.549805,FALSE,0
01-02-2011,5417.200195,5539.149902,5402,5537.299805,FALSE,0
02-02-2011,5432,5490.600098,5415.649902,5469.549805,FALSE,0
03-02-2011,5526.75,5532.649902,5418,5430.450195,FALSE,0
04-02-2011,5395.75,5556.299805,5369.049805,5519.899902,FALSE,0
07-02-2011,5396,5440.350098,5376.950195,5430.149902,FALSE,0
08-02-2011,5312.549805,5432.350098,5303.399902,5432.350098,FALSE,0
09-02-2011,5253.549805,5339.450195,5225.649902,5293.049805,FALSE,0
10-02-2011,5225.799805,5272.600098,5196.799805,5246.049805,FALSE,0
11-02-2011,5310,5319.450195,5177.700195,5219.649902,FALSE,0
14-02-2011,5456,5463.799805,5340.25,5340.25,FALSE,0
15-02-2011,5481,5506.5,5408.350098,5467.75,FALSE,0
16-02-2011,5481.700195,5504.799805,5460.350098,5467.600098,FALSE,0
17-02-2011,5546.450195,5553,5463.399902,5501.700195,FALSE,0
18-02-2011,5458.950195,5599.25,5441.950195,5557.549805,FALSE,0
21-02-2011,5518.600098,5526.25,5413.100098,5456.600098,FALSE,0
22-02-2011,5469.200195,5519.450195,5437.299805,5504.399902,FALSE,0
23-02-2011,5437.350098,5495.200195,5427.549805,5452.450195,FALSE,0
24-02-2011,5262.700195,5423.399902,5242.5,5408.75,FALSE,0
25-02-2011,5303.549805,5338.200195,5232.75,5321.049805,FALSE,0
28-02-2011,5333.25,5477,5308.600098,5330.149902,FALSE,0
01-03-2011,5522.299805,5533.049805,5373.549805,5382,FALSE,0
03-03-2011,5536.200195,5570.75,5468.25,5478.450195,FALSE,0
04-03-2011,5538.75,5608.200195,5524.100098,5586.200195,FALSE,0
07-03-2011,5463.149902,5491.25,5408.450195,5490.049805,FALSE,0
08-03-2011,5520.799805,5530.549805,5464.75,5466.100098,FALSE,0
09-03-2011,5531,5563.299805,5477.450195,5542.399902,FALSE,0
10-03-2011,5494.399902,5516.299805,5468.450195,5516.100098,FALSE,0
11-03-2011,5445.450195,5502.700195,5411.549805,5456.149902,FALSE,0
14-03-2011,5531.5,5537.299805,5434.25,5436.5,FALSE,0
15-03-2011,5449.649902,5497.850098,5373.649902,5420,FALSE,0
16-03-2011,5511.149902,5535.100098,5475.950195,5475.950195,FALSE,0
17-03-2011,5446.649902,5510.049805,5435.299805,5455.399902,FALSE,0
18-03-2011,5373.700195,5483.049805,5366.399902,5475.350098,FALSE,0
21-03-2011,5364.75,5413.299805,5348.200195,5408.75,FALSE,0
22-03-2011,5413.850098,5428.149902,5376.149902,5390.850098,FALSE,0
23-03-2011,5480.25,5484.950195,5401.950195,5411.399902,FALSE,0
24-03-2011,5522.399902,5529,5496.100098,5501.799805,FALSE,0
25-03-2011,5654.25,5667.100098,5560.950195,5588.649902,FALSE,0
28-03-2011,5687.25,5709.100098,5643.200195,5645.25,FALSE,0
29-03-2011,5736.350098,5770.350098,5680.700195,5686.5,FALSE,0
30-03-2011,5787.649902,5803.149902,5753.899902,5755.799805,FALSE,0
31-03-2011,5833.75,5872,5778.649902,5803.049805,FALSE,0
01-04-2011,5826.049805,5860.200195,5810.399902,5835,FALSE,0
04-04-2011,5908.450195,5918.700195,5833.200195,5842,FALSE,0
05-04-2011,5910.049805,5928.649902,5855.850098,5923.850098,FALSE,0
06-04-2011,5891.75,5944.450195,5868.799805,5908,FALSE,0
07-04-2011,5885.700195,5906.100098,5866.25,5888.549805,FALSE,0
08-04-2011,5842,5926.950195,5822,5886.75,FALSE,0
11-04-2011,5785.700195,5830.299805,5777.899902,5805.350098,FALSE,0
13-04-2011,5911.5,5923.600098,5735.549805,5747.950195,FALSE,0
15-04-2011,5824.549805,5907.350098,5806.450195,5898.75,FALSE,0
18-04-2011,5729.100098,5897.899902,5722.25,5824.350098,FALSE,0
19-04-2011,5740.75,5762.950195,5693.25,5716,FALSE,0
20-04-2011,5851.649902,5857.350098,5759.649902,5786.049805,FALSE,0
21-04-2011,5884.700195,5912.899902,5864.350098,5882.850098,FALSE,0
25-04-2011,5874.5,5906.600098,5857,5859.600098,FALSE,0
26-04-2011,5868.399902,5893.200195,5791.549805,5876.850098,FALSE,0
27-04-2011,5833.899902,5892.350098,5819.950195,5884.200195,FALSE,0
28-04-2011,5785.450195,5856.399902,5776.950195,5851.350098,FALSE,0
29-04-2011,5749.5,5804.299805,5706.049805,5782.5,FALSE,0
02-05-2011,5701.299805,5775.25,5687.700195,5766.899902,FALSE,0
03-05-2011,5565.25,5710.799805,5554.850098,5689.700195,FALSE,0
04-05-2011,5537.149902,5578.799805,5503,5567.700195,FALSE,0
05-05-2011,5459.850098,5560.299805,5443.649902,5531.600098,FALSE,0
06-05-2011,5551.450195,5564.399902,5472.450195,5477.649902,FALSE,0
09-05-2011,5551.100098,5586.049805,5502.399902,5575.200195,FALSE,0
10-05-2011,5541.25,5592.899902,5514.549805,5555.549805,FALSE,0
11-05-2011,5565.049805,5574.700195,5525,5547.200195,FALSE,0
12-05-2011,5486.149902,5572.5,5476.299805,5537.799805,FALSE,0
13-05-2011,5544.75,5605,5472.149902,5492.350098,FALSE,0
16-05-2011,5499,5541.799805,5487.649902,5541.700195,FALSE,0
17-05-2011,5438.950195,5523.850098,5421.049805,5496.100098,FALSE,0
18-05-2011,5420.600098,5460.5,5401.25,5448.200195,FALSE,0
19-05-2011,5428.100098,5452.600098,5411.25,5448.149902,FALSE,0
20-05-2011,5486.350098,5517.549805,5432.75,5450.649902,FALSE,0
23-05-2011,5386.549805,5456.700195,5373,5456.700195,FALSE,0
24-05-2011,5394.850098,5422.600098,5367.450195,5385.100098,FALSE,0
25-05-2011,5348.950195,5389.100098,5328.700195,5389.100098,FALSE,0
26-05-2011,5412.350098,5422.200195,5356.350098,5372.75,FALSE,0
27-05-2011,5476.100098,5485.799805,5413.600098,5413.700195,FALSE,0
30-05-2011,5473.100098,5509.299805,5458.600098,5493.75,FALSE,0
01-06-2011,5592,5597.350098,5559.450195,5561.049805,FALSE,0
02-06-2011,5550.350098,5568.200195,5521.950195,5529.899902,FALSE,0
03-06-2011,5516.75,5604.950195,5507.200195,5565.700195,FALSE,0
06-06-2011,5532.049805,5542.649902,5479.850098,5504.299805,FALSE,0
07-06-2011,5556.149902,5570.100098,5507.799805,5509.149902,FALSE,0
08-06-2011,5526.850098,5556.600098,5514.899902,5535.25,FALSE,0
09-06-2011,5521.049805,5540.100098,5502.049805,5523.549805,FALSE,0
10-06-2011,5485.799805,5521.450195,5457.450195,5518.049805,FALSE,0
13-06-2011,5482.799805,5496.700195,5436.950195,5469.850098,FALSE,0
14-06-2011,5500.5,5520.149902,5484.200195,5485.600098,FALSE,0
15-06-2011,5447.5,5499.350098,5438.950195,5494.450195,FALSE,0
16-06-2011,5396.75,5447.5,5389.799805,5419.649902,FALSE,0
17-06-2011,5366.399902,5421.149902,5355.850098,5412.5,FALSE,0
20-06-2011,5257.899902,5377.399902,5195.899902,5372.200195,FALSE,0
21-06-2011,5275.850098,5322.450195,5257,5280.799805,FALSE,0
22-06-2011,5278.299805,5310.5,5262.5,5304.649902,FALSE,0
23-06-2011,5320,5330.600098,5252.25,5269.100098,FALSE,0
24-06-2011,5471.25,5477.850098,5343.399902,5343.399902,FALSE,0
27-06-2011,5526.600098,5552.649902,5434.25,5441.200195,FALSE,0
28-06-2011,5545.299805,5558.299805,5496.350098,5548.850098,FALSE,0
29-06-2011,5600.450195,5608.649902,5566.5,5566.5,FALSE,0
30-06-2011,5647.399902,5657.899902,5606.100098,5614.5,FALSE,0
01-07-2011,5627.200195,5705.799805,5609.75,5705.75,FALSE,0
04-07-2011,5650.5,5679.649902,5633.100098,5679.549805,FALSE,0
05-07-2011,5632.100098,5659.850098,5612.299805,5659.850098,FALSE,0
06-07-2011,5625.450195,5655.399902,5610.75,5622.700195,FALSE,0
07-07-2011,5728.950195,5737.149902,5632.950195,5633.350098,FALSE,0
08-07-2011,5660.649902,5740.399902,5651.049805,5734.649902,FALSE,0
